value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
C₁₀H₁₃BrO₅,1,0,1,0.0,0.0001829889785738205,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
C₁₀H₁₃Br₂Cl,12,0,12,0.0,0.002195867742885846,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
C₁₀H₁₃Br₂Cl₃,11,0,11,0.0,0.0020128787643120256,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
C₁₀H₁₃Br₂NO,1,0,1,0.0,0.0001829889785738205,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
C₁₀H₁₃Br₂NO₄,4,0,4,0.0,0.000731955914295282,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
C₁₀H₁₃Br₃Cl₂,4,0,4,0.0,0.000731955914295282,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
C₁₀H₁₃Br₃O₃,4,0,4,0.0,0.000731955914295282,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
C₁₀H₁₃ClN₆O₆S,5,0,5,0.0,0.0009149448928691025,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
C₁₀H₁₃ClO₂,2,0,2,0.0,0.000365977957147641,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
C₁₀H₁₃ClO₃,1,0,1,0.0,0.0001829889785738205,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
C₁₀H₁₃ClO₄,5,0,5,0.0,0.0009149448928691025,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
C₁₀H₁₃ClO₅,3,0,3,0.0,0.0005489669357214615,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
C₁₀H₁₃Cl₃,10,0,10,0.0,0.001829889785738205,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
C₁₀H₁₃FN₆O₆S,3,0,3,0.0,0.0005489669357214615,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
C₁₀H₁₃N,16,0,16,0.0,0.002927823657181128,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
C₁₀H₁₃NO,13,0,13,0.0,0.0023788567214596667,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
C₁₀H₁₃NOS,1,0,1,0.0,0.0001829889785738205,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
C₁₀H₁₃NO₂,34,0,34,0.0,0.006221625271509897,0.0,NO_TARGET_POSITIVES
C₁₀H₁₃NO₂S,1,0,1,0.0,0.0001829889785738205,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
C₁₀H₁₃NO₂S₃,2,0,2,0.0,0.000365977957147641,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
