row_element,column_element,cooccurrence_count,row_element_count,conditional_probability
As,Fl,0,33520,0.0
As,Fm,0,33520,0.0
As,Fr,0,33520,0.0
As,Ga,256,33520,0.0076372315035799524
As,Gd,17,33520,0.0005071599045346062
As,Ge,196,33520,0.005847255369928401
As,H,32137,33520,0.9587410501193318
As,He,1,33520,0.00002983293556085919
As,Hf,11,33520,0.0003281622911694511
As,Hg,116,33520,0.003460620525059666
As,Ho,4,33520,0.00011933174224343676
As,Hs,0,33520,0.0
As,I,946,33520,0.028221957040572794
As,In,147,33520,0.0043854415274463005
As,Ir,33,33520,0.0009844868735083532
As,K,175,33520,0.005220763723150358
As,Kr,0,33520,0.0
As,La,26,33520,0.0007756563245823389
As,Li,212,33520,0.006324582338902148
As,Lr,0,33520,0.0
As,Lu,7,33520,0.0002088305489260143
As,Lv,0,33520,0.0
As,Mc,0,33520,0.0
As,Md,0,33520,0.0
As,Mg,87,33520,0.0025954653937947493
As,Mn,107,33520,0.0031921241050119334
As,Mo,83,33520,0.0024761336515513126
As,Mt,0,33520,0.0
As,N,17568,33520,0.5241050119331743
As,Na,845,33520,0.025208830548926014
As,Nb,16,33520,0.00047732696897374703
As,Nd,5,33520,0.00014916467780429595
As,Ne,0,33520,0.0
As,Nh,0,33520,0.0
As,Ni,141,33520,0.004206443914081146
As,No,0,33520,0.0
As,Np,0,33520,0.0
As,O,23720,33520,0.7076372315035799
As,Og,0,33520,0.0
As,Os,25,33520,0.0007458233890214797
As,P,1649,33520,0.049194510739856805
As,Pa,0,33520,0.0
As,Pb,247,33520,0.00736873508353222
As,Pd,106,33520,0.003162291169451074
As,Pm,2,33520,0.00005966587112171838
As,Po,4,33520,0.00011933174224343676
As,Pr,3,33520,0.00008949880668257756
As,Pt,128,33520,0.0038186157517899762
As,Pu,1,33520,0.00002983293556085919
As,Ra,1,33520,0.00002983293556085919
As,Rb,30,33520,0.0008949880668257757
As,Re,28,33520,0.0008353221957040572
As,Rf,1,33520,0.00002983293556085919
As,Rg,0,33520,0.0
As,Rh,94,33520,0.002804295942720764
As,Rn,0,33520,0.0
As,Ru,42,33520,0.001252983293556086
As,S,6716,33520,0.2003579952267303
As,Sb,403,33520,0.012022673031026254
As,Sc,6,33520,0.00017899761336515513
As,Se,315,33520,0.009397374701670645
As,Sg,0,33520,0.0
As,Si,650,33520,0.019391408114558473
As,Sm,11,33520,0.0003281622911694511
As,Sn,135,33520,0.004027446300715991
As,Sr,41,33520,0.0012231503579952267
As,Ta,17,33520,0.0005071599045346062
As,Tb,4,33520,0.00011933174224343676
As,Tc,24,33520,0.0007159904534606205
As,Te,127,33520,0.003788782816229117
As,Th,11,33520,0.0003281622911694511
As,Ti,75,33520,0.002237470167064439
As,Tl,30,33520,0.0008949880668257757
As,Tm,3,33520,0.00008949880668257756
As,Ts,0,33520,0.0
As,U,34,33520,0.0010143198090692123
As,V,51,33520,0.0015214797136038187
As,W,55,33520,0.0016408114558472554
As,Xe,0,33520,0.0
As,Y,28,33520,0.0008353221957040572
As,Yb,9,33520,0.0002684964200477327
As,Zn,203,33520,0.006056085918854415
As,Zr,156,33520,0.004653937947494033
At,Ac,0,1114,0.0
