row_element,column_element,cooccurrence_count,row_element_count,column_element_count,normalized_pmi
Cn,Fe,0,7,81651,-1.0
Cn,Fl,0,7,8,-1.0
Cn,Fm,0,7,2120,-1.0
Cn,Fr,0,7,105,-1.0
Cn,Ga,0,7,11650,-1.0
Cn,Gd,0,7,7718,-1.0
Cn,Ge,0,7,47164,-1.0
Cn,H,0,7,124461855,-1.0
Cn,He,0,7,415,-1.0
Cn,Hf,0,7,22172,-1.0
Cn,Hg,0,7,15140,-1.0
Cn,Ho,0,7,1848,-1.0
Cn,Hs,0,7,69,-1.0
Cn,I,0,7,2542800,-1.0
Cn,In,0,7,14006,-1.0
Cn,Ir,0,7,169603,-1.0
Cn,K,0,7,156190,-1.0
Cn,Kr,0,7,166,-1.0
Cn,La,0,7,8114,-1.0
Cn,Li,0,7,117297,-1.0
Cn,Lr,0,7,861,-1.0
Cn,Lu,0,7,2717,-1.0
Cn,Lv,0,7,5,-1.0
Cn,Mc,0,7,5,-1.0
Cn,Md,0,7,96,-1.0
Cn,Mg,0,7,63053,-1.0
Cn,Mn,0,7,30915,-1.0
Cn,Mo,0,7,20126,-1.0
Cn,Mt,0,7,79,-1.0
Cn,N,0,7,110925773,-1.0
Cn,Na,0,7,410484,-1.0
Cn,Nb,0,7,6672,-1.0
Cn,Nd,0,7,5576,-1.0
Cn,Ne,0,7,225,-1.0
Cn,Nh,0,7,8,-1.0
Cn,Ni,0,7,50498,-1.0
Cn,No,0,7,366,-1.0
Cn,Np,0,7,482,-1.0
Cn,O,0,7,109353141,-1.0
Cn,Og,0,7,1,-1.0
Cn,Os,0,7,8718,-1.0
Cn,P,0,7,2503338,-1.0
Cn,Pa,0,7,263,-1.0
Cn,Pb,0,7,18301,-1.0
Cn,Pd,0,7,48856,-1.0
Cn,Pm,0,7,410,-1.0
Cn,Po,0,7,1385,-1.0
Cn,Pr,0,7,3784,-1.0
Cn,Pt,0,7,143559,-1.0
Cn,Pu,0,7,577,-1.0
Cn,Ra,0,7,277,-1.0
Cn,Rb,0,7,11197,-1.0
Cn,Re,0,7,10228,-1.0
Cn,Rf,0,7,5242,-1.0
Cn,Rg,0,7,9,-1.0
Cn,Rh,0,7,14946,-1.0
Cn,Rn,0,7,138,-1.0
Cn,Ru,0,7,39255,-1.0
Cn,S,0,7,36318993,-1.0
Cn,Sb,0,7,19105,-1.0
Cn,Sc,0,7,3525,-1.0
Cn,Se,0,7,120337,-1.0
Cn,Sg,0,7,137,-1.0
Cn,Si,0,7,1825174,-1.0
Cn,Sm,0,7,3363,-1.0
Cn,Sn,0,7,109311,-1.0
Cn,Sr,0,7,8295,-1.0
Cn,Ta,0,7,5739,-1.0
Cn,Tb,0,7,3117,-1.0
Cn,Tc,0,7,3663,-1.0
Cn,Te,0,7,20569,-1.0
Cn,Th,0,7,1733,-1.0
Cn,Ti,0,7,77983,-1.0
Cn,Tl,0,7,6312,-1.0
Cn,Tm,0,7,1275,-1.0
Cn,Ts,0,7,3,-1.0
Cn,U,0,7,21879,-1.0
Cn,V,0,7,39871,-1.0
Cn,W,0,7,44325,-1.0
Cn,Xe,0,7,588,-1.0
Cn,Y,0,7,98196,-1.0
Cn,Yb,0,7,3286,-1.0
Cn,Zn,0,7,76233,-1.0
Cn,Zr,0,7,106659,-1.0
Co,Ac,19,45781,9776,0.10611951557896139
Co,Ag,159,45781,19086,0.22997257583312652
Co,Al,952,45781,82361,0.29270206228722023
Co,Am,0,45781,380,-1.0
Co,Ar,12,45781,4079,0.1287605977482111
Co,As,96,45781,33552,0.14580691153122344
Co,At,0,45781,1164,-1.0
Co,Au,131,45781,18070,0.21663819915180862
Co,B,1202,45781,1315877,0.07885126676409568
Co,Ba,179,45781,15764,0.25501915713237183
Co,Be,42,45781,3233,0.23924344876048353
Co,Bh,0,45781,74,-1.0
Co,Bi,213,45781,15692,0.27179975824710323
Co,Bk,0,45781,169,-1.0
Co,Br,1474,45781,8607410,-0.06729871679096662
Co,C,36555,45781,124377664,-0.02745911258654915
Co,Ca,226,45781,47081,0.19438874275857532
Co,Cd,117,45781,7961,0.26579313942566635
Co,Ce,210,45781,8261,0.31870755993584193
Co,Cf,2,45781,237,0.17462128828323945
Co,Cl,6191,45781,21906474,-0.026492503677754645
Co,Cm,16,45781,692,0.26102381534773444
Co,Cn,0,45781,7,-1.0
Co,Co,45781,45781,45781,
Co,Cr,849,45781,27069,0.373793394715176
Co,Cs,51,45781,12307,0.1647194876547053
Co,Cu,986,45781,67388,0.313644453317434
Co,Db,0,45781,105,-1.0
Co,Ds,0,45781,11,-1.0
Co,Dy,64,45781,2319,0.2982326157635079
Co,Er,23,45781,2201,0.2159127605663143
Co,Es,1,45781,359,0.108665680731077
Co,Eu,26,45781,5611,0.16476719423363695
Co,F,2918,45781,25344252,-0.10884574416794247
Co,Fe,1905,45781,81651,0.3743529786523043
Co,Fl,0,45781,8,-1.0
Co,Fm,0,45781,2120,-1.0
Co,Fr,3,45781,105,0.24818037893978864
Co,Ga,88,45781,11650,0.21345351064328455
Co,Gd,90,45781,7718,0.24450006118669743
Co,Ge,129,45781,47164,0.14566254474780146
Co,H,40391,45781,124461855,-0.015463820465784537
Co,He,2,45781,415,0.14340680481604803
Co,Hf,64,45781,22172,0.14233227426170508
Co,Hg,62,45781,15140,0.16611873731396176
Co,Ho,21,45781,1848,0.22002881851231262
Co,Hs,0,45781,69,-1.0
Co,I,676,45781,2542800,-0.026696275335227962
Co,In,110,45781,14006,0.21966544531386123
Co,Ir,127,45781,169603,0.0515991696854111
Co,K,556,45781,156190,0.1843256302339939
Co,Kr,1,45781,166,0.15004510902318366
Co,La,263,45781,8114,0.3427905164748637
Co,Li,1067,45781,117297,0.2750317559851384
Co,Lr,0,45781,861,-1.0
Co,Lu,6,45781,2717,0.10644005943412448
Co,Lv,0,45781,5,-1.0
Co,Mc,0,45781,5,-1.0
Co,Md,0,45781,96,-1.0
Co,Mg,421,45781,63053,0.23018205141165665
Co,Mn,1645,45781,30915,0.4428474348424289
Co,Mo,733,45781,20126,0.38164399961902457
Co,Mt,0,45781,79,-1.0
Co,N,27856,45781,110925773,-0.04528572652552542
Co,Na,1331,45781,410484,0.190227243073654
Co,Nb,173,45781,6672,0.3155964300592199
Co,Nd,80,45781,5576,0.2570190859386023
Co,Ne,0,45781,225,-1.0
Co,Nh,0,45781,8,-1.0
Co,Ni,2827,45781,50498,0.4700202886602711
Co,No,3,45781,366,0.17699815202420766
Co,Np,3,45781,482,0.16130370301837654
Co,O,32623,45781,109353141,-0.025268871035080076
Co,Og,0,45781,1,-1.0
Co,Os,37,45781,8718,0.16279068756885792
Co,P,5245,45781,2503338,0.172775851023637
Co,Pa,0,45781,263,-1.0
Co,Pb,126,45781,18301,0.21228819277055083
Co,Pd,234,45781,48856,0.19473310371167646
Co,Pm,7,45781,410,0.22993401020584245
Co,Po,6,45781,1385,0.14643277392423226
Co,Pr,65,45781,3784,0.2657763167718577
Co,Pt,350,45781,143559,0.14804033549595344
Co,Pu,9,45781,577,0.22795235643515946
Co,Ra,1,45781,277,0.12257648906397478
Co,Rb,33,45781,11197,0.13748094921747125
Co,Re,172,45781,10228,0.28336973347322963
Co,Rf,2,45781,5242,0.002094867582541624
Co,Rg,0,45781,9,-1.0
Co,Rh,150,45781,14946,0.2426536847255651
Co,Rn,0,45781,138,-1.0
Co,Ru,271,45781,39255,0.22496549570907978
Co,S,6140,45781,36318993,-0.07827852814113832
Co,Sb,167,45781,19105,0.23436404953565765
Co,Sc,44,45781,3525,0.23730351562033034
Co,Se,232,45781,120337,0.12563439625403422
Co,Sg,0,45781,137,-1.0
Co,Si,1798,45781,1825174,0.08847513323782635
Co,Sm,118,45781,3363,0.32869894300693775
Co,Sn,306,45781,109311,0.15719978146280156
Co,Sr,233,45781,8295,0.3287873408378242
Co,Ta,185,45781,5739,0.33339531188428445
Co,Tb,81,45781,3117,0.2989405025425688
Co,Tc,9,45781,3663,0.1155543252966611
Co,Te,47,45781,20569,0.12356106897087678
Co,Th,32,45781,1733,0.2581276822737955
Co,Ti,575,45781,77983,0.24409838194943267
Co,Tl,17,45781,6312,0.1260121336423315
Co,Tm,11,45781,1275,0.19430972118978684
Co,Ts,0,45781,3,-1.0
Co,U,31,45781,21879,0.08875212476533098
Co,V,314,45781,39871,0.2377522121649125
Co,W,497,45781,44325,0.2749525550670654
Co,Xe,0,45781,588,-1.0
Co,Y,178,45781,98196,0.11858244272224501
Co,Yb,19,45781,3286,0.17558006919160477
Co,Zn,835,45781,76233,0.2849627915728139
Co,Zr,337,45781,106659,0.16782557586299401
Cr,Ac,5,27069,9776,0.050269276350750215
Cr,Ag,161,27069,19086,0.26986119011513354
Cr,Al,988,27069,82361,0.3415287445429453
Cr,Am,1,27069,380,0.13380611695371733
Cr,Ar,3,27069,4079,0.06951312591104057
Cr,As,162,27069,33552,0.22881632569226476
Cr,At,0,27069,1164,-1.0
Cr,Au,138,27069,18070,0.25957568620811344
Cr,B,590,27069,1315877,0.059092410632583754
Cr,Ba,153,27069,15764,0.27915619598187447
Cr,Be,45,27069,3233,0.28043154988761254
Cr,Bh,0,27069,74,-1.0
Cr,Bi,99,27069,15692,0.23983645723593083
Cr,Bk,1,27069,169,0.17727443066494297
Cr,Br,401,27069,8607410,-0.12175505283213711
Cr,C,19537,27069,124377664,-0.03702761155714144
Cr,Ca,289,27069,47081,0.25752760097852273
Cr,Cd,176,27069,7961,0.34317341220477293
Cr,Ce,82,27069,8261,0.26850196128073683
Cr,Cf,1,27069,237,0.15913324202293402
Cr,Cl,4186,27069,21906474,-0.012465087625408421
Cr,Cm,2,27069,692,0.14419647752557735
Cr,Cn,0,27069,7,-1.0
Cr,Co,849,27069,45781,0.373793394715176
Cr,Cr,27069,27069,27069,
Cr,Cs,63,27069,12307,0.21794254181834324
Cr,Cu,943,27069,67388,0.35324126558987184
Cr,Db,0,27069,105,-1.0
Cr,Ds,0,27069,11,-1.0
Cr,Dy,27,27069,2319,0.25945995155130386
Cr,Er,20,27069,2201,0.23863862792667948
Cr,Es,1,27069,359,0.13685586151409398
Cr,Eu,22,27069,5611,0.18604769065547155
Cr,F,1425,27069,25344252,-0.11879722650481248
Cr,Fe,1241,27069,81651,0.368837681708183
Cr,Fl,0,27069,8,-1.0
Cr,Fm,0,27069,2120,-1.0
Cr,Fr,0,27069,105,-1.0
Cr,Ga,57,27069,11650,0.21335038840514922
Cr,Gd,22,27069,7718,0.16554371950404806
Cr,Ge,91,27069,47164,0.15455855575554978
Cr,H,22965,27069,124461855,-0.019002014919858895
Cr,He,2,27069,415,0.17268572044242927
Cr,Hf,89,27069,22172,0.2060811723057481
Cr,Hg,104,27069,15140,0.2467597095313383
Cr,Ho,20,27069,1848,0.24981216934582762
Cr,Hs,0,27069,69,-1.0
Cr,I,217,27069,2542800,-0.0704710140945926
Cr,In,65,27069,14006,0.21163444827093314
Cr,Ir,34,27069,169603,-0.005323915009565923
Cr,K,609,27069,156190,0.23611462240142456
Cr,Kr,1,27069,166,0.17823528980620065
Cr,La,136,27069,8114,0.31656000952456037
Cr,Li,355,27069,117297,0.2062935670475678
Cr,Lr,0,27069,861,-1.0
Cr,Lu,15,27069,2717,0.20305405135818738
Cr,Lv,0,27069,5,-1.0
Cr,Mc,0,27069,5,-1.0
Cr,Md,0,27069,96,-1.0
Cr,Mg,379,27069,63053,0.26137091300703835
Cr,Mn,796,27069,30915,0.39921556791619045
Cr,Mo,680,27069,20126,0.416449106036877
Cr,Mt,0,27069,79,-1.0
Cr,N,11876,27069,110925773,-0.07644077063619073
Cr,Na,2084,27069,410484,0.28652489208239423
Cr,Nb,253,27069,6672,0.3938389109742173
Cr,Nd,56,27069,5576,0.2622966656258211
Cr,Ne,0,27069,225,-1.0
Cr,Nh,0,27069,8,-1.0
Cr,Ni,1186,27069,50498,0.40503058461030655
Cr,No,0,27069,366,-1.0
Cr,Np,3,27069,482,0.19125937342321386
Cr,O,19429,27069,109353141,-0.0229502745564674
Cr,Og,0,27069,1,-1.0
Cr,Os,22,27069,8718,0.15770844091113767
Cr,P,2310,27069,2503338,0.13273845050409214
Cr,Pa,0,27069,263,-1.0
Cr,Pb,263,27069,18301,0.320761407733285
Cr,Pd,104,27069,48856,0.16305543328356492
Cr,Pm,7,27069,410,0.2614100129722326
Cr,Po,5,27069,1385,0.16501411504110577
Cr,Pr,17,27069,3784,0.19162420126067967
Cr,Pt,194,27069,143559,0.13667762004137787
Cr,Pu,4,27069,577,0.2006950730199723
Cr,Ra,0,27069,277,-1.0
Cr,Rb,42,27069,11197,0.19114830286867177
Cr,Re,84,27069,10228,0.2556223500808414
Cr,Rf,1,27069,5242,-0.006977793353570927
Cr,Rg,0,27069,9,-1.0
Cr,Rh,58,27069,14946,0.19771020735633854
Cr,Rn,0,27069,138,-1.0
Cr,Ru,63,27069,39255,0.13793435044443356
Cr,S,4797,27069,36318993,-0.048964802307274215
Cr,Sb,162,27069,19105,0.27036793960828803
Cr,Sc,47,27069,3525,0.2783497766723313
Cr,Se,187,27069,120337,0.14672112183657457
Cr,Sg,0,27069,137,-1.0
Cr,Si,1919,27069,1825174,0.1422945559434659
Cr,Sm,26,27069,3363,0.23220615426340208
Cr,Sn,242,27069,109311,0.17650892976087731
Cr,Sr,129,27069,8295,0.3099107014743996
Cr,Ta,159,27069,5739,0.35723438943697455
Cr,Tb,39,27069,3117,0.2706370905655999
Cr,Tc,9,27069,3663,0.1475113975302574
Cr,Te,58,27069,20569,0.1758076414662627
Cr,Th,18,27069,1733,0.24553088670010098
Cr,Ti,709,27069,77983,0.30919083385663054
Cr,Tl,29,27069,6312,0.19979238994648263
Cr,Tm,12,27069,1275,0.23326819389225742
Cr,Ts,0,27069,3,-1.0
Cr,U,24,27069,21879,0.10471541163646651
Cr,V,413,27069,39871,0.3062856065191838
Cr,W,303,27069,44325,0.26679589760445976
Cr,Xe,0,27069,588,-1.0
Cr,Y,146,27069,98196,0.14082776748275186
Cr,Yb,12,27069,3286,0.17466787606408024
Cr,Zn,571,27069,76233,0.2879839475509481
Cr,Zr,326,27069,106659,0.2056922990524666
Cs,Ac,12,12307,9776,0.15597231947688903
Cs,Ag,55,12307,19086,0.23051912160454083
Cs,Al,163,12307,82361,0.22126969081927436
Cs,Am,1,12307,380,0.17609143969235125
Cs,Ar,8,12307,4079,0.1804496977174054
Cs,As,29,12307,33552,0.1420166268148959
Cs,At,0,12307,1164,-1.0
Cs,Au,48,12307,18070,0.22288091115726563
Cs,B,1362,12307,1315877,0.2056496326953716
Cs,Ba,63,12307,15764,0.25523615069653716
Cs,Be,24,12307,3233,0.2793534947876577
Cs,Bh,0,12307,74,-1.0
Cs,Bi,46,12307,15692,0.2288934272058046
Cs,Bk,0,12307,169,-1.0
Cs,Br,2390,12307,8607410,0.09515496605389494
Cs,C,10241,12307,124377664,-0.019355915844294445
Cs,Ca,80,12307,47081,0.19953081372236836
Cs,Cd,24,12307,7961,0.22107408762928335
Cs,Ce,23,12307,8261,0.21533663228675023
Cs,Cf,0,12307,237,-1.0
Cs,Cl,3194,12307,21906474,0.03682977595451458
Cs,Cm,2,12307,692,0.18811490452071844
Cs,Cn,0,12307,7,-1.0
Cs,Co,51,12307,45781,0.1647194876547053
Cs,Cr,63,12307,27069,0.21794254181834324
Cs,Cs,12307,12307,12307,
Cs,Cu,145,12307,67388,0.22549519268588314
Cs,Db,0,12307,105,-1.0
Cs,Ds,0,12307,11,-1.0
Cs,Dy,15,12307,2319,0.2624680948196037
Cs,Er,2,12307,2201,0.12364417128060474
Cs,Es,4,12307,359,0.27387945728807234
Cs,Eu,14,12307,5611,0.20180530250795953
Cs,F,3607,12307,25344252,0.03494566154945479
Cs,Fe,101,12307,81651,0.18021008076061604
Cs,Fl,0,12307,8,-1.0
Cs,Fm,9,12307,2120,0.2287047506730866
Cs,Fr,3,12307,105,0.3230696097453381
Cs,Ga,31,12307,11650,0.21658668139394785
Cs,Gd,6,12307,7718,0.12244561722379513
Cs,Ge,38,12307,47164,0.13989315299437377
Cs,H,11097,12307,124461855,-0.01098746277170056
Cs,He,2,12307,415,0.21660414743757037
Cs,Hf,13,12307,22172,0.1107874795879535
Cs,Hg,23,12307,15140,0.1762658108964058
Cs,Ho,3,12307,1848,0.1595813040354487
Cs,Hs,0,12307,69,-1.0
Cs,I,903,12307,2542800,0.10811797223006366
Cs,In,43,12307,14006,0.23096254364972105
Cs,Ir,39,12307,169603,0.05641698078038376
Cs,K,489,12307,156190,0.27764268928236074
Cs,Kr,0,12307,166,-1.0
Cs,La,35,12307,8114,0.2503523407695441
Cs,Li,398,12307,117297,0.2794827288833359
Cs,Lr,0,12307,861,-1.0
Cs,Lu,4,12307,2717,0.1565771955681258
Cs,Lv,0,12307,5,-1.0
Cs,Mc,0,12307,5,-1.0
Cs,Md,0,12307,96,-1.0
Cs,Mg,112,12307,63053,0.20753989447210727
Cs,Mn,105,12307,30915,0.2529263744026667
Cs,Mo,50,12307,20126,0.21895390367797662
Cs,Mt,0,12307,79,-1.0
Cs,N,7507,12307,110925773,-0.03891873397127788
Cs,Na,748,12307,410484,0.24244271543636098
Cs,Nb,27,12307,6672,0.24195796595968438
Cs,Nd,9,12307,5576,0.16989325375652906
Cs,Ne,1,12307,225,0.20420602469243673
Cs,Nh,0,12307,8,-1.0
Cs,Ni,40,12307,50498,0.13923543532449761
Cs,No,0,12307,366,-1.0
Cs,Np,0,12307,482,-1.0
Cs,O,10259,12307,109353141,-0.005483774562435849
Cs,Og,0,12307,1,-1.0
Cs,Os,51,12307,8718,0.2774744197152803
Cs,P,991,12307,2503338,0.11822602151465093
Cs,Pa,0,12307,263,-1.0
Cs,Pb,160,12307,18301,0.3304794448592132
Cs,Pd,312,12307,48856,0.32323865992097806
Cs,Pm,1,12307,410,0.17201505910671874
Cs,Po,3,12307,1385,0.17602213954699877
Cs,Pr,9,12307,3784,0.1934706270825419
Cs,Pt,27,12307,143559,0.041965316951222215
Cs,Pu,3,12307,577,0.2259376057422238
Cs,Ra,2,12307,277,0.23912893278941594
Cs,Rb,141,12307,11197,0.35407892214094605
Cs,Re,16,12307,10228,0.17408139850212662
Cs,Rf,2,12307,5242,0.07529221020406397
Cs,Rg,0,12307,9,-1.0
Cs,Rh,15,12307,14946,0.1455178575951269
Cs,Rn,0,12307,138,-1.0
Cs,Ru,44,12307,39255,0.16349683204151136
Cs,S,3304,12307,36318993,-0.007815096033158915
Cs,Sb,72,12307,19105,0.2535229776052354
Cs,Sc,12,12307,3525,0.2191113115355065
Cs,Se,51,12307,120337,0.09901507491023878
Cs,Sg,0,12307,137,-1.0
Cs,Si,496,12307,1825174,0.08138998604143614
Cs,Sm,8,12307,3363,0.19210463167098432
Cs,Sn,99,12307,109311,0.15775805687978187
Cs,Sr,52,12307,8295,0.28254907217260106
Cs,Ta,21,12307,5739,0.2316035699296376
Cs,Tb,6,12307,3117,0.17625868905851927
Cs,Tc,7,12307,3663,0.177451264278291
Cs,Te,29,12307,20569,0.17405380266249024
Cs,Th,9,12307,1733,0.24096275084651467
Cs,Ti,61,12307,77983,0.1424147158718443
Cs,Tl,21,12307,6312,0.22550152198529463
Cs,Tm,2,12307,1275,0.154064513736084
Cs,Ts,0,12307,3,-1.0
Cs,U,73,12307,21879,0.24528002715966873
Cs,V,87,12307,39871,0.21835591183164235
Cs,W,122,12307,44325,0.24047436720238752
Cs,Xe,3,12307,588,0.22486105992597907
Cs,Y,54,12307,98196,0.11718029535368693
Cs,Yb,4,12307,3286,0.1455571388306169
Cs,Zn,72,12307,76233,0.1571809294080422
Cs,Zr,39,12307,106659,0.0873860979825706
Cu,Ac,20,67388,9776,0.0850351122883607
Cu,Ag,850,67388,19086,0.3708051091015396
Cu,Al,1440,67388,82361,0.3057530541206066
Cu,Am,0,67388,380,-1.0
Cu,Ar,25,67388,4079,0.15741365857529366
Cu,As,346,67388,33552,0.23041082542193345
Cu,At,2,67388,1164,0.06440159915323458
Cu,Au,478,67388,18070,0.3119186417352564
Cu,B,2605,67388,1315877,0.1204123691879671
Cu,Ba,505,67388,15764,0.3287204764355778
Cu,Be,114,67388,3233,0.30043461925862697
Cu,Bh,0,67388,74,-1.0
Cu,Bi,507,67388,15692,0.32951242615876153
Cu,Bk,1,67388,169,0.12834461749745296
Cu,Br,4043,67388,8607410,-0.013649749126103143
Cu,C,55369,67388,124377664,-0.025230383994854153
Cu,Ca,674,67388,47081,0.2701273421461634
Cu,Cd,318,67388,7961,0.3340496493843054
Cu,Ce,235,67388,8261,0.3006305411817835
Cu,Cf,0,67388,237,-1.0
Cu,Cl,10565,67388,21906474,-0.012232236056202071
Cu,Cm,1,67388,692,0.0527197822046277
Cu,Cn,0,67388,7,-1.0
Cu,Co,986,67388,45781,0.313644453317434
Cu,Cr,943,67388,27069,0.35324126558987184
Cu,Cs,145,67388,12307,0.22549519268588314
Cu,Cu,67388,67388,67388,
Cu,Db,0,67388,105,-1.0
Cu,Ds,0,67388,11,-1.0
Cu,Dy,61,67388,2319,0.2673354741648585
Cu,Er,36,67388,2201,0.22641691321545007
Cu,Es,0,67388,359,-1.0
Cu,Eu,36,67388,5611,0.1642653373386509
Cu,F,6692,67388,25344252,-0.07293465267728604
Cu,Fe,1920,67388,81651,0.3404357260950764
Cu,Fl,0,67388,8,-1.0
Cu,Fm,13,67388,2120,0.1510420296832645
Cu,Fr,0,67388,105,-1.0
Cu,Ga,391,67388,11650,0.3257586608955478
Cu,Gd,109,67388,7718,0.23387374254759777
Cu,Ge,261,67388,47164,0.17784053151288015
Cu,H,60556,67388,124461855,-0.013877612390612913
Cu,He,1,67388,415,0.08014965421374365
Cu,Hf,48,67388,22172,0.0939058242731577
Cu,Hg,149,67388,15140,0.21274836831797284
Cu,Ho,26,67388,1848,0.21183562718042775
Cu,Hs,0,67388,69,-1.0
Cu,I,2723,67388,2542800,0.0636493453143084
Cu,In,617,67388,14006,0.3601882573453065
Cu,Ir,318,67388,169603,0.09652896380187762
Cu,K,1157,67388,156190,0.2258634617792037
Cu,Kr,1,67388,166,0.12930547663871064
Cu,La,229,67388,8114,0.2994429576735786
Cu,Li,1873,67388,117297,0.30482404328008833
Cu,Lr,0,67388,861,-1.0
Cu,Lu,11,67388,2717,0.12392829847587845
Cu,Lv,0,67388,5,-1.0
Cu,Mc,0,67388,5,-1.0
Cu,Md,0,67388,96,-1.0
Cu,Mg,1014,67388,63053,0.28946789710652127
Cu,Mn,1283,67388,30915,0.3779545784339634
Cu,Mo,661,67388,20126,0.3380564329205168
Cu,Mt,0,67388,79,-1.0
Cu,N,43552,67388,110925773,-0.04025094613544883
Cu,Na,3178,67388,410484,0.25161626722880004
Cu,Nb,196,67388,6672,0.29895415633303696
Cu,Nd,108,67388,5576,0.25634847892514406
Cu,Ne,3,67388,225,0.1826950839618402
Cu,Nh,0,67388,8,-1.0
Cu,Ni,1825,67388,50498,0.37749370188656084
Cu,No,2,67388,366,0.1288669371218837
Cu,Np,8,67388,482,0.20673807798846885
Cu,O,45840,67388,109353141,-0.0322309187796381
Cu,Og,0,67388,1,-1.0
Cu,Os,89,67388,8718,0.20759069285978543
Cu,P,6196,67388,2503338,0.15348206315306645
Cu,Pa,0,67388,263,-1.0
Cu,Pb,599,67388,18301,0.3350567959191467
Cu,Pd,560,67388,48856,0.24800740993345943
Cu,Pm,10,67388,410,0.23312222219419668
Cu,Po,5,67388,1385,0.11146043618652762
Cu,Pr,47,67388,3784,0.2118891007103236
Cu,Pt,695,67388,143559,0.1811845827752881
Cu,Pu,10,67388,577,0.21220863451595792
Cu,Ra,2,67388,277,0.1443909710643448
Cu,Rb,52,67388,11197,0.14637558735604964
Cu,Re,79,67388,10228,0.18631199233834997
Cu,Rf,3,67388,5242,0.0032188437687054048
Cu,Rg,0,67388,9,-1.0
Cu,Rh,64,67388,14946,0.14287010824029914
Cu,Rn,0,67388,138,-1.0
Cu,Ru,228,67388,39255,0.17968273778186122
Cu,S,17712,67388,36318993,-0.01168849348348432
Cu,Sb,308,67388,19105,0.2629427807573802
Cu,Sc,48,67388,3525,0.2184171963543669
Cu,Se,859,67388,120337,0.21708704316074903
Cu,Sg,0,67388,137,-1.0
Cu,Si,2419,67388,1825174,0.08260664016078295
Cu,Sm,89,67388,3363,0.274900145681071
Cu,Sn,1025,67388,109311,0.2436612259051358
Cu,Sr,251,67388,8295,0.3068494819688124
Cu,Ta,104,67388,5739,0.250902098874664
Cu,Tb,50,67388,3117,0.23014599004914926
Cu,Tc,20,67388,3663,0.14778106434454438
Cu,Te,166,67388,20569,0.19978188114157494
Cu,Th,25,67388,1733,0.2129198754381497
Cu,Ti,749,67388,77983,0.23929902933150712
Cu,Tl,64,67388,6312,0.20239309938586625
Cu,Tm,8,67388,1275,0.14800056398970687
Cu,Ts,0,67388,3,-1.0
Cu,U,89,67388,21879,0.1425720285431259
Cu,V,349,67388,39871,0.2177456231835721
Cu,W,364,67388,44325,0.21345676825957555
Cu,Xe,3,67388,588,0.12793331873240668
Cu,Y,252,67388,98196,0.11875576081923876
Cu,Yb,32,67388,3286,0.19048824021458657
Cu,Zn,2382,67388,76233,0.3733564269247456
Cu,Zr,387,67388,106659,0.15008099050937806
Db,Ac,0,105,9776,-1.0
Db,Ag,0,105,19086,-1.0
Db,Al,0,105,82361,-1.0
Db,Am,0,105,380,-1.0
Db,Ar,0,105,4079,-1.0
Db,As,0,105,33552,-1.0
Db,At,0,105,1164,-1.0
Db,Au,0,105,18070,-1.0
Db,B,1,105,1315877,-0.005549263767969133
Db,Ba,3,105,15764,0.308957092838322
Db,Be,0,105,3233,-1.0
Db,Bh,0,105,74,-1.0
Db,Bi,0,105,15692,-1.0
Db,Bk,0,105,169,-1.0
Db,Br,2,105,8607410,-0.07178840200081327
Db,C,90,105,124377664,-0.01078097712329904
Db,Ca,3,105,47081,0.24658418174312383
Db,Cd,0,105,7961,-1.0
Db,Ce,0,105,8261,-1.0
Db,Cf,0,105,237,-1.0
Db,Cl,35,105,21906474,0.042401069780968616
Db,Cm,0,105,692,-1.0
Db,Cn,0,105,7,-1.0
Db,Co,0,105,45781,-1.0
Db,Cr,0,105,27069,-1.0
Db,Cs,0,105,12307,-1.0
Db,Cu,0,105,67388,-1.0
Db,Db,105,105,105,
Db,Ds,0,105,11,-1.0
Db,Dy,0,105,2319,-1.0
Db,Er,0,105,2201,-1.0
Db,Es,0,105,359,-1.0
Db,Eu,0,105,5611,-1.0
Db,F,4,105,25344252,-0.09708892407368408
Db,Fe,0,105,81651,-1.0
Db,Fl,0,105,8,-1.0
Db,Fm,0,105,2120,-1.0
Db,Fr,0,105,105,-1.0
Db,Ga,0,105,11650,-1.0
Db,Gd,0,105,7718,-1.0
Db,Ge,0,105,47164,-1.0
Db,H,90,105,124461855,-0.010828829630880069
Db,He,0,105,415,-1.0
Db,Hf,0,105,22172,-1.0
Db,Hg,0,105,15140,-1.0
Db,Ho,0,105,1848,-1.0
Db,Hs,0,105,69,-1.0
Db,I,0,105,2542800,-1.0
Db,In,0,105,14006,-1.0
Db,Ir,0,105,169603,-1.0
Db,K,0,105,156190,-1.0
Db,Kr,0,105,166,-1.0
Db,La,0,105,8114,-1.0
Db,Li,2,105,117297,0.16755952274060223
Db,Lr,0,105,861,-1.0
Db,Lu,0,105,2717,-1.0
Db,Lv,0,105,5,-1.0
Db,Mc,0,105,5,-1.0
Db,Md,0,105,96,-1.0
Db,Mg,0,105,63053,-1.0
Db,Mn,0,105,30915,-1.0
Db,Mo,0,105,20126,-1.0
Db,Mt,0,105,79,-1.0
Db,N,61,105,110925773,-0.029383020466610617
Db,Na,5,105,410484,0.15682599090047264
Db,Nb,0,105,6672,-1.0
Db,Nd,0,105,5576,-1.0
Db,Ne,0,105,225,-1.0
Db,Nh,0,105,8,-1.0
